while,hwail,n. a period of indeterminate length (usually short) marked by some action or condition,"n. 一会儿, (一段)时间\nconj. 当...的时候, 虽然\nvt. 消磨",4,,we chatted for a while
white,hwait,n. a member of the Caucasoid race\nn. the quality or state of the achromatic color of greatest lightness (bearing the least resemblance to black)\nn. United States jurist appointed chief justice of the United States Supreme Court in 1910 by President Taft; noted for his work on antitrust legislation (1845-1921)\nn. Australian writer (1912-1990),"n. 白色, 洁白, 眼白, 白种人, 蛋白\na. 白色的, 纯洁的, 白种的, 苍白的, 空白的, 幸运的",5,s:whites/r:whiter/i:whiting/p:whited/3:whites/d:whited,a sheet of white paper
who,hu:,n a United Nations agency to coordinate international health activities and to help governments improve health services,pron. 谁,5,,who is that woman?
whole,hәul,n. all of something including all its component elements or parts\nn. an assemblage of parts that is regarded as a single entity\na. including all components without exception; being one unit or constituting the full amount or extent or duration; complete\na. (of siblings) having the same parents,"n. 全部, 全体, 整体, 完全之体系\na. 所有的, 完整的, 完全的, 纯粹的",5,s:wholes,he spent the whole day walking
whom,hu:m,pron. The objective case of who. See Who.,pron. 谁,4,,whom did he marry?
whose,hu:z,"pron. The possessive case of who or which. See Who, and Which.",pron. 谁的,5,,whose round is it?
why,hwai,"n. the cause or intention underlying an action or situation, especially in the phrase `the whys and wherefores'","adv. 为什么\nn. 原因, 理由",5,,why did he do it?
wide,waid,a. having great (or a certain) extent from one side to the other\na. great in degree\ns. having ample fabric\ns. not on target,"a. 宽的, 广阔的, 普遍的, 宽阔的, 广泛的, 一般的\nadv. 广阔地, 遍及各处地, 广泛地\nn. 大千世界",5,r:wider/t:widest,a wide road
wife,waif,n. a married woman; a man's partner in marriage,"n. 妻子, 太太, 夫人\n[法] 妻子, 已婚妇女",5,s:wives,he and his wife are keen gardeners
will,wil,n. a fixed and persistent intent or purpose\nn. a legal document declaring a person's wishes regarding the disposal of their property when they die\nv. decree or ordain\nv. determine by choice,"n. 意志, 决心, 意愿, 意向, 干劲, 遗嘱\nvt. 用意志的力量驱使, 决意, 愿意, 立遗嘱\nvi. 下决心, 愿意\naux. 将, 愿意, 必须",4,i:willing/p:willed/3:wills/d:willed,you will regret it when you are older
win,win,n. a victory (as in a race or other competition)\nv. be the winner in a contest or competition; be victorious,"vt. 赢得, 打胜, 成功\nvi. 获胜, 达到, 影响\nn. 胜利, 赢, 收益",5,p:won/d:won/i:winning/3:wins/s:wins,United won four games in a row
wind,wind,n. air moving (sometimes with considerable force) from an area of high pressure to an area of low pressure\nn. a tendency or force that influences events\nn. breath\nn. empty rhetoric or insincere or exaggerated talk,"n. 风, 气息, 气味, 呼吸, 风声, 趋势, 空谈, 卷绕, 弯曲\nvt. 使通风, 嗅出, 使喘气, 吹号角, 上发条, 缠绕, 包, 绞起, 吊起, 使弯曲, 使迂回\nvi. 嗅出猎物, 吹响号角, 卷曲, 蜿蜒, 迂回, 缠绕",4,s:winds/i:winding/p:wound/d:wound/3:winds,the wind howled about the building
window,'windәu,n. a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air\nn. a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened\nn. a transparent panel (as of an envelope) inserted in an otherwise opaque material\nn. an opening that resembles a window in appearance or function,"n. 窗户, 窗子, 窗口\nvt. 给...开窗\n[计] 窗口",4,s:windows,
windy,'windi,"s. resembling the wind in speed, force, or variability","a. 多风的, 风强的, 腹胀的, 吹牛的",1,s:windies/t:windiest/r:windier,a very windy day
wine,wain,n. fermented juice (of grapes especially)\nn. a red as dark as red wine\nv. drink wine\nv. treat to wine,"n. 葡萄酒, 果酒, 暗红色\nv. (请)喝酒",4,s:wines/p:wined/d:wined/i:wining/3:wines,he opened a bottle of red wine
wing,wiŋ,n. a movable organ for flying (one of a pair)\nn. one of the horizontal airfoils on either side of the fuselage of an airplane\nn. a stage area out of sight of the audience\nn. a unit of military aircraft,"n. 翅膀, 翼, 机翼, 派别\nvt. 给...装上翼, 飞过, 使飞, 空运, 增加...速度\nvi. 飞行",4,s:wings/i:winging/3:wings/p:winged/d:winged,
winner,'winә,n. the contestant who wins the contest\nn. a gambler who wins a bet,"n. 胜利者, 优胜者\n[法] 取胜者",4,s:winners,a Nobel Prize winner
winter,'wintә,n. the coldest season of the year; in the northern hemisphere it extends from the winter solstice to the vernal equinox\nv. spend the winter,"n. 冬季, 萧条期, 衰退期\na. 冬天的\nvt. 使度过冬天\nvi. 过冬",3,s:winters/i:wintering/p:wintered/3:winters/d:wintered,the tree has a good crop of berries in winter
wise,waiz,n. a way of doing or being\nn. United States Jewish leader (born in Hungary) (1874-1949)\nn. United States religious leader (born in Bohemia) who united reform Jewish organizations in the United States (1819-1900)\na. having or prompted by wisdom or discernment,"a. 明智的, 慎虑的, 聪明的, 博学的, 狡猾的, 机灵的\nvi. 知道\nvt. 教导, 告诉, 劝导\nn. 方法, 方式\n[计] 教育信息系统",3,r:wiser/t:wisest/d:wised,she seems kind and wise
wish,wiʃ,n. a specific feeling of desire\nn. an expression of some desire or inclination\nn. the particular preference that you have\nv. hope for; have a wish,"n. 希望, 愿望, 祝愿, 命令, 请求\nvt. 愿, 想要, 希望, 祝愿\nvi. 希望",4,p:wished/i:wishing/3:wishes/s:wishes/d:wished,we wished for peace
with,wið,"n. See Withe.\nprep. With denotes or expresses some situation or relation of\n   nearness, proximity, association, connection, or the like.\nprep. To denote a close or direct relation of opposition or\n   hostility; -- equivalent to against.\nprep. To denote association in respect of situation or\n   environment; hence, among; in the company of.\nprep. To denote a connection of friendship, support, alliance,\n   assistance, countenance, etc.; hence, on the side of.\nprep. To denote the accomplishment of cause, means, instrument,\n   etc; -- sometimes equivalent to by.\nprep. To denote association in thought, as for comparison or\n   contrast.\nprep. To denote simultaneous happening, or immediate succession\n   or consequence.\nprep. To denote having as a possession or an appendage; as, the\n   firmament with its stars; a bride with a large fortune.","prep. 和...在一起, 以, 由于",5,,a nice steak with a bottle of red wine
without,wi'ðaut,"prep. On or at the outside of; out of; not within; as,\n   without doors.\nprep. Out of the limits of; out of reach of; beyond.\nprep. Not with; otherwise than with; in absence of,\n   separation from, or destitution of; not with use or employment of;\n   independently of; exclusively of; with omission; as, without labor;\n   without damage.\nconj. Unless; except; -- introducing a clause.\nadv. On or art the outside; not on the inside; not within;\n   outwardly; externally.\nadv. Outside of the house; out of doors.","prep. 没有, 不, 在...之外\nadv. 在外面, 户外\nn. 外面, 外部",5,,he went to Sweden without her
wolf,wulf,n. any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs\nn. Austrian composer (1860-1903)\nn. German classical scholar who claimed that the Iliad and Odyssey were composed by several authors (1759-1824)\nn. a man who is aggressive in making amorous advances to women,"n. 狼, 残忍贪婪之人, 极度穷困\nvt. 狼吞虎咽, 大吃",1,s:wolves/p:wolfed/i:wolfing/d:wolfed/3:wolfs,
woman,'wumәn,n. an adult female person (as opposed to a man)\nn. a female person who plays a significant role (wife or mistress or girlfriend) in the life of a particular man,"n. 女人, 妇女, 女仆\na. 女用的, 女性的, 妇女的\nvt. 贬称...为女人, 使成女人腔",5,s:women,a drawing of a young woman
wonder,'wʌndә,n. the feeling aroused by something strange and surprising\nn. something that causes feelings of wonder\nv. have a wish or desire to know something\nv. place in doubt or express doubtful speculation,"n. 奇迹, 惊奇, 惊愕\nvt. 惊奇, 想知道\nvi. 惊讶, 怀疑",4,p:wondered/i:wondering/s:wonders/3:wonders/d:wondered,he observed the intricacy of the ironwork with the wonder of a child
wonderful,'wʌndәful,s extraordinarily good or great; used especially as intensifiers,"a. 令人惊奇的, 奇妙的, 极好的",4,,they all think she's wonderful
wood,wud,n. the hard fibrous lignified substance under the bark of trees\nn. United States film actress (1938-1981)\nn. English conductor (1869-1944)\nn. English writer of novels about murders and thefts and forgeries (1814-1887),"n. 木材, 木制品\nvt. 植林于, 给...添加木柴\nvi. 收集木材",4,s:woods,a block of wood
word,wә:d,n. a unit of language that native speakers can identify\nn. a brief statement\nn. a verbal command for action\nn. a word is a string of bits stored in computer memory,"n. 话, 消息, 词, 诺言, 命令\nvt. 用言辞表达\n[计] 字",5,s:words/d:worded/i:wording/p:worded/3:words,I don't like the word ‘unofficial’
work,wә:k,n. activity directed toward making or doing something\nn. a product produced or accomplished through the effort or activity or agency of a person or thing\nn. (physics) a manifestation of energy; the transfer of energy from one physical system to another expressed as the product of a force and the distance through which it moves a body in the direction of that force\nv. exert oneself by doing mental or physical work for a purpose or out of necessity,"n. 工作, 劳动, 职业, 行为, 功, 作品, 成果, 产品, 工程\nvi. 工作, 劳动, 做, 运转, 起作用, 被加工\nvt. 使工作, 使转动, 开动, 使用, 经营, 使逐渐变得, 造成",5,i:working/3:works/p:worked/d:worked,he was tired after a day's work
worker,'wә:kә,n. a person who works at a specific occupation\nn. sterile member of a colony of social insects that forages for food and cares for the larvae,"n. 工人, 劳动者\n[经] 工人, 劳工, 劳动者",5,s:workers,a farm worker
world,wә:ld,n. people in general; especially a distinctive group of people with some shared interest\nn. all of your experiences that determine how things appear to you\nn. a part of the earth that can be considered separately\nn. all of the living human inhabitants of the earth,"n. 世界, 地球, 宇宙, 万物, 世人, 人间, 领域, 世事, 世故, 社会生活, 大量\n[法] 世界, 地球, 世人",5,s:worlds,he was doing his bit to save the world
worry,'wʌri,"n. a strong feeling of anxiety\nv. be worried, concerned, anxious, troubled, or uneasy\nv. be concerned with\nv. disturb the peace of mind of; afflict with mental agitation or distress","n. 担心, 烦恼, 忧虑, 苦恼, 撕咬\nvt. 使烦恼, 使焦虑, 使苦恼, 困扰, 折磨, 撕咬\nvi. 烦恼, 担心, 撕咬",4,s:worries/p:worried/3:worries/i:worrying/d:worried,he worried about his soldier sons in the war
worth,wә:θ,n. an indefinite quantity of something having a specified value\nn. the quality that renders something desirable or valuable or useful\nn. French couturier (born in England) regarded as the founder of Parisian haute couture; noted for introducing the bustle (1825-1895)\ns. having a specified value,"n. 价值, 财产\na. 值...的, 值得的",4,,jewellery worth £450 was taken
